Power plant;HV-B Station;HV-A Station;LV Station;Company;Individual;Capacity;Load
1;-;1;248;-;-;828739;-
1;-;-;248;1647;-;-;15635
1;-;-;248;1648;-;-;13591
1;-;-;248;1649;-;-;15552
1;-;-;248;1650;-;-;11365
1;-;-;248;1651;-;-;13955
1;-;-;248;1652;-;-;14664
1;-;-;248;-;1258493;-;4019
1;-;-;248;-;1258494;-;4448
1;-;-;248;-;1258495;-;3905
1;-;-;248;-;1258496;-;4695
1;-;-;248;-;1258497;-;3832
1;-;-;248;-;1258498;-;3880
1;-;-;248;-;1258499;-;4018
1;-;-;248;-;1258500;-;5516
1;-;-;248;-;1258501;-;5521
1;-;-;248;-;1258502;-;4276
1;-;-;248;-;1258503;-;5587
1;-;-;248;-;1258504;-;5227
1;-;-;248;-;1258505;-;5539
1;-;-;248;-;1258506;-;4101
1;-;-;248;-;1258507;-;3952
1;-;-;248;-;1258508;-;4828
1;-;-;248;-;1258509;-;5597
1;-;-;248;-;1258510;-;3990
1;-;-;248;-;1258511;-;4955
1;-;-;248;-;1258512;-;4392
1;-;-;248;-;1258513;-;4510
1;-;-;248;-;1258514;-;4937
1;-;-;248;-;1258515;-;4421
1;-;-;248;-;1258516;-;5138
1;-;-;248;-;1258517;-;4278
1;-;-;248;-;1258518;-;4481
1;-;-;248;-;1258519;-;3802
1;-;-;248;-;1258520;-;5008
1;-;-;248;-;1258521;-;3759
1;-;-;248;-;1258522;-;4212
1;-;-;248;-;1258523;-;5630
1;-;-;248;-;1258524;-;3992
1;-;-;248;-;1258525;-;4840
1;-;-;248;-;1258526;-;4271
1;-;-;248;-;1258527;-;4788
1;-;-;248;-;1258528;-;4166
1;-;-;248;-;1258529;-;5216
1;-;-;248;-;1258530;-;3813
1;-;-;248;-;1258531;-;4117
1;-;-;248;-;1258532;-;5509
1;-;-;248;-;1258533;-;5596
1;-;-;248;-;1258534;-;3845
1;-;-;248;-;1258535;-;4441
1;-;-;248;-;1258536;-;4827
1;-;-;248;-;1258537;-;4102
1;-;1;249;-;-;621718;-
1;-;-;249;1653;-;-;14042
1;-;-;249;1654;-;-;10980
1;-;-;249;1655;-;-;11450
1;-;-;249;1656;-;-;14951
1;-;-;249;1657;-;-;12943
1;-;-;249;1658;-;-;11711
1;-;-;249;1659;-;-;15035
1;-;-;249;-;1258538;-;4880
1;-;-;249;-;1258539;-;4145
1;-;-;249;-;1258540;-;5473
1;-;-;249;-;1258541;-;4629
1;-;-;249;-;1258542;-;3901
1;-;-;249;-;1258543;-;5174
1;-;-;249;-;1258544;-;4932
1;-;-;249;-;1258545;-;5448
1;-;-;249;-;1258546;-;5287
1;-;-;249;-;1258547;-;3920
1;-;-;249;-;1258548;-;5565
1;-;-;249;-;1258549;-;3959
1;-;-;249;-;1258550;-;5020
1;-;-;249;-;1258551;-;4519
1;-;-;249;-;1258552;-;4101
1;-;-;249;-;1258553;-;5558
1;-;-;249;-;1258554;-;4019
1;-;-;249;-;1258555;-;3888
1;-;-;249;-;1258556;-;4848
1;-;-;249;-;1258557;-;3934
1;-;-;249;-;1258558;-;3939
1;-;-;249;-;1258559;-;4951
1;-;-;249;-;1258560;-;5422
1;-;-;249;-;1258561;-;4884
1;-;-;249;-;1258562;-;5002
1;-;-;249;-;1258563;-;5612
1;-;-;249;-;1258564;-;5363
1;-;-;249;-;1258565;-;5230
1;-;-;249;-;1258566;-;5116
1;-;-;249;-;1258567;-;4250
1;-;-;249;-;1258568;-;4871
1;-;-;249;-;1258569;-;4452
1;-;-;249;-;1258570;-;5564
1;-;-;249;-;1258571;-;5404
1;-;-;249;-;1258572;-;4385
1;-;-;249;-;1258573;-;5085
1;-;-;249;-;1258574;-;4643
1;-;-;249;-;1258575;-;5091
1;-;-;249;-;1258576;-;4936
1;-;-;249;-;1258577;-;3914
1;-;-;249;-;1258578;-;5567
1;-;-;249;-;1258579;-;5028
1;-;-;249;-;1258580;-;5242
1;-;-;249;-;1258581;-;4024
1;-;1;250;-;-;886411;-
1;-;-;250;1660;-;-;12737
1;-;-;250;1661;-;-;13157
1;-;-;250;1662;-;-;14320
1;-;-;250;1663;-;-;15370
1;-;-;250;1664;-;-;11060
1;-;-;250;1665;-;-;15673
1;-;-;250;-;1258582;-;5602
1;-;-;250;-;1258583;-;5543
1;-;-;250;-;1258584;-;5382
1;-;-;250;-;1258585;-;4691
1;-;-;250;-;1258586;-;5458
1;-;-;250;-;1258587;-;3953
1;-;-;250;-;1258588;-;5227
1;-;-;250;-;1258589;-;4995
1;-;-;250;-;1258590;-;3774
1;-;-;250;-;1258591;-;5330
1;-;-;250;-;1258592;-;4121
1;-;-;250;-;1258593;-;5348
1;-;-;250;-;1258594;-;4857
1;-;-;250;-;1258595;-;5382
1;-;-;250;-;1258596;-;5562
1;-;-;250;-;1258597;-;4987
1;-;-;250;-;1258598;-;4454
1;-;-;250;-;1258599;-;5000
1;-;-;250;-;1258600;-;4993
1;-;-;250;-;1258601;-;4009
1;-;-;250;-;1258602;-;4577
1;-;-;250;-;1258603;-;3823
1;-;-;250;-;1258604;-;4045
1;-;-;250;-;1258605;-;3897
1;-;-;250;-;1258606;-;4892
1;-;-;250;-;1258607;-;3926
1;-;-;250;-;1258608;-;4201
1;-;-;250;-;1258609;-;4397
1;-;-;250;-;1258610;-;4614
1;-;-;250;-;1258611;-;4847
1;-;-;250;-;1258612;-;3831
1;-;-;250;-;1258613;-;5039
1;-;-;250;-;1258614;-;4878
1;-;-;250;-;1258615;-;5043
1;-;-;250;-;1258616;-;3776
1;-;-;250;-;1258617;-;5207
1;-;-;250;-;1258618;-;4435
1;-;-;250;-;1258619;-;4431
1;-;-;250;-;1258620;-;5537
1;-;-;250;-;1258621;-;3944
1;-;-;250;-;1258622;-;4674
1;-;-;250;-;1258623;-;5494
1;-;-;250;-;1258624;-;4503
1;-;-;250;-;1258625;-;5057
1;-;-;250;-;1258626;-;4883
1;-;-;250;-;1258627;-;4303
1;-;1;251;-;-;565732;-
1;-;-;251;1666;-;-;14657
1;-;-;251;1667;-;-;11076
1;-;-;251;1668;-;-;12202
1;-;-;251;1669;-;-;12645
1;-;-;251;1670;-;-;16216
1;-;-;251;1671;-;-;15418
1;-;-;251;1672;-;-;11946
1;-;-;251;1673;-;-;12509
1;-;-;251;-;1258628;-;4733
1;-;-;251;-;1258629;-;4325
1;-;-;251;-;1258630;-;4380
1;-;-;251;-;1258631;-;4904
1;-;-;251;-;1258632;-;3950
1;-;-;251;-;1258633;-;5029
1;-;-;251;-;1258634;-;5120
1;-;-;251;-;1258635;-;4277
1;-;-;251;-;1258636;-;5118
1;-;-;251;-;1258637;-;5554
1;-;-;251;-;1258638;-;3911
1;-;-;251;-;1258639;-;4702
1;-;-;251;-;1258640;-;4908
1;-;-;251;-;1258641;-;5138
1;-;-;251;-;1258642;-;4222
1;-;-;251;-;1258643;-;3962
1;-;-;251;-;1258644;-;4890
1;-;-;251;-;1258645;-;5536
1;-;-;251;-;1258646;-;3763
1;-;-;251;-;1258647;-;4931
1;-;-;251;-;1258648;-;5353
1;-;-;251;-;1258649;-;4945
1;-;-;251;-;1258650;-;4869
1;-;-;251;-;1258651;-;5408
1;-;-;251;-;1258652;-;3909
1;-;-;251;-;1258653;-;5349
1;-;-;251;-;1258654;-;5412
1;-;-;251;-;1258655;-;4976
1;-;-;251;-;1258656;-;3872
1;-;-;251;-;1258657;-;5107
1;-;-;251;-;1258658;-;4706
1;-;-;251;-;1258659;-;4229
1;-;-;251;-;1258660;-;4202
1;-;-;251;-;1258661;-;4991
1;-;-;251;-;1258662;-;5057
1;-;-;251;-;1258663;-;5029
1;-;-;251;-;1258664;-;4225
1;-;-;251;-;1258665;-;3768
1;-;-;251;-;1258666;-;5329
1;-;-;251;-;1258667;-;5413
1;-;-;251;-;1258668;-;4237
1;-;-;251;-;1258669;-;3780
1;-;-;251;-;1258670;-;5504
1;-;-;251;-;1258671;-;3973
1;-;1;252;-;-;834700;-
1;-;-;252;1674;-;-;13977
1;-;-;252;1675;-;-;15603
1;-;-;252;1676;-;-;15692
1;-;-;252;1677;-;-;12970
1;-;-;252;1678;-;-;13985
1;-;-;252;1679;-;-;16002
1;-;-;252;1680;-;-;12591
1;-;-;252;-;1258672;-;4359
1;-;-;252;-;1258673;-;5217
1;-;-;252;-;1258674;-;4695
1;-;-;252;-;1258675;-;4655
1;-;-;252;-;1258676;-;4991
1;-;-;252;-;1258677;-;4415
1;-;-;252;-;1258678;-;4386
1;-;-;252;-;1258679;-;4854
1;-;-;252;-;1258680;-;4025
1;-;-;252;-;1258681;-;5031
1;-;-;252;-;1258682;-;5411
1;-;-;252;-;1258683;-;4066
1;-;-;252;-;1258684;-;5394
1;-;-;252;-;1258685;-;5571
1;-;-;252;-;1258686;-;4158
1;-;-;252;-;1258687;-;5265
1;-;-;252;-;1258688;-;4729
1;-;-;252;-;1258689;-;3933
1;-;-;252;-;1258690;-;4037
1;-;-;252;-;1258691;-;4826
1;-;-;252;-;1258692;-;4314
1;-;-;252;-;1258693;-;4948
1;-;-;252;-;1258694;-;5098
1;-;-;252;-;1258695;-;5367
1;-;-;252;-;1258696;-;5101
1;-;-;252;-;1258697;-;5117
1;-;-;252;-;1258698;-;4258
1;-;-;252;-;1258699;-;4262
1;-;-;252;-;1258700;-;4541
1;-;-;252;-;1258701;-;5109
1;-;-;252;-;1258702;-;5448
1;-;-;252;-;1258703;-;4757
1;-;-;252;-;1258704;-;5110
1;-;-;252;-;1258705;-;4435
1;-;-;252;-;1258706;-;5033
1;-;-;252;-;1258707;-;4555
1;-;-;252;-;1258708;-;5002
1;-;-;252;-;1258709;-;4819
1;-;-;252;-;1258710;-;4633
1;-;-;252;-;1258711;-;5394
1;-;-;252;-;1258712;-;4231
1;-;-;252;-;1258713;-;5584
1;-;-;252;-;1258714;-;4618
1;-;-;252;-;1258715;-;5017
1;-;-;252;-;1258716;-;3811
1;-;-;252;-;1258717;-;4578
1;-;-;252;-;1258718;-;4251
1;-;1;253;-;-;564080;-
1;-;-;253;1681;-;-;15527
1;-;-;253;1682;-;-;12193
1;-;-;253;1683;-;-;11859
1;-;-;253;1684;-;-;14308
1;-;-;253;1685;-;-;13446
1;-;-;253;-;1258719;-;4894
1;-;-;253;-;1258720;-;5267
1;-;-;253;-;1258721;-;3851
1;-;-;253;-;1258722;-;4540
1;-;-;253;-;1258723;-;5610
1;-;-;253;-;1258724;-;3986
1;-;-;253;-;1258725;-;4405
1;-;-;253;-;1258726;-;4437
1;-;-;253;-;1258727;-;5577
1;-;-;253;-;1258728;-;4759
1;-;-;253;-;1258729;-;4103
1;-;-;253;-;1258730;-;4906
1;-;-;253;-;1258731;-;4440
1;-;-;253;-;1258732;-;4341
1;-;-;253;-;1258733;-;4399
1;-;-;253;-;1258734;-;5190
1;-;-;253;-;1258735;-;4282
1;-;-;253;-;1258736;-;4604
1;-;-;253;-;1258737;-;3898
1;-;-;253;-;1258738;-;5014
1;-;-;253;-;1258739;-;4656
1;-;-;253;-;1258740;-;4293
1;-;-;253;-;1258741;-;5504
1;-;-;253;-;1258742;-;4053
1;-;-;253;-;1258743;-;5360
1;-;-;253;-;1258744;-;5504
1;-;-;253;-;1258745;-;4450
1;-;-;253;-;1258746;-;5260
1;-;-;253;-;1258747;-;4007
1;-;-;253;-;1258748;-;5556
1;-;-;253;-;1258749;-;5290
1;-;-;253;-;1258750;-;3993
1;-;-;253;-;1258751;-;5116
1;-;-;253;-;1258752;-;5441
1;-;-;253;-;1258753;-;4825
1;-;-;253;-;1258754;-;5374
1;-;-;253;-;1258755;-;4994
1;-;-;253;-;1258756;-;4947
1;-;-;253;-;1258757;-;4180
1;-;-;253;-;1258758;-;5581
1;-;-;253;-;1258759;-;4711
1;-;-;253;-;1258760;-;4068
1;-;-;253;-;1258761;-;4337
1;-;-;253;-;1258762;-;5582
1;-;-;253;-;1258763;-;5315
1;-;-;253;-;1258764;-;4577
1;-;-;253;-;1258765;-;5299
1;-;-;253;-;1258766;-;4813
1;-;-;253;-;1258767;-;5503
1;-;-;253;-;1258768;-;5171
1;-;-;253;-;1258769;-;5477
1;-;1;254;-;-;755307;-
1;-;-;254;1686;-;-;16150
1;-;-;254;1687;-;-;15588
1;-;-;254;1688;-;-;15002
1;-;-;254;1689;-;-;16288
1;-;-;254;1690;-;-;14845
1;-;-;254;1691;-;-;14014
1;-;-;254;1692;-;-;16225
1;-;-;254;1693;-;-;12245
1;-;-;254;-;1258770;-;4915
1;-;-;254;-;1258771;-;4842
1;-;-;254;-;1258772;-;4794
1;-;-;254;-;1258773;-;3808
1;-;-;254;-;1258774;-;4029
1;-;-;254;-;1258775;-;5005
1;-;-;254;-;1258776;-;4552
1;-;-;254;-;1258777;-;3798
1;-;-;254;-;1258778;-;5270
1;-;-;254;-;1258779;-;4677
1;-;-;254;-;1258780;-;3771
1;-;-;254;-;1258781;-;4063
1;-;-;254;-;1258782;-;5293
1;-;-;254;-;1258783;-;5288
1;-;-;254;-;1258784;-;4464
1;-;-;254;-;1258785;-;5217
1;-;-;254;-;1258786;-;4589
1;-;-;254;-;1258787;-;5521
1;-;-;254;-;1258788;-;4950
1;-;-;254;-;1258789;-;4762
1;-;-;254;-;1258790;-;5002
1;-;-;254;-;1258791;-;5624
1;-;-;254;-;1258792;-;5534
1;-;-;254;-;1258793;-;3960
1;-;-;254;-;1258794;-;5164
1;-;-;254;-;1258795;-;5447
1;-;-;254;-;1258796;-;4882
1;-;-;254;-;1258797;-;4444
1;-;-;254;-;1258798;-;4360
1;-;-;254;-;1258799;-;4725
1;-;-;254;-;1258800;-;5093
1;-;-;254;-;1258801;-;4679
1;-;-;254;-;1258802;-;4611
1;-;-;254;-;1258803;-;4089
1;-;-;254;-;1258804;-;5518
1;-;-;254;-;1258805;-;4301
1;-;-;254;-;1258806;-;3947
1;-;-;254;-;1258807;-;5165
1;-;-;254;-;1258808;-;4461
1;-;-;254;-;1258809;-;5525
1;-;-;254;-;1258810;-;4883
1;-;1;255;-;-;630217;-
1;-;-;255;1694;-;-;15203
1;-;-;255;1695;-;-;13587
1;-;-;255;1696;-;-;12675
1;-;-;255;1697;-;-;15556
1;-;-;255;1698;-;-;12600
1;-;-;255;1699;-;-;12856
1;-;-;255;1700;-;-;12253
1;-;-;255;1701;-;-;13271
1;-;-;255;-;1258811;-;4408
1;-;-;255;-;1258812;-;5570
1;-;-;255;-;1258813;-;5373
1;-;-;255;-;1258814;-;4950
1;-;-;255;-;1258815;-;5101
1;-;-;255;-;1258816;-;3931
1;-;-;255;-;1258817;-;5369
1;-;-;255;-;1258818;-;3853
1;-;-;255;-;1258819;-;5308
1;-;-;255;-;1258820;-;3844
1;-;-;255;-;1258821;-;3836
1;-;-;255;-;1258822;-;3775
1;-;-;255;-;1258823;-;5198
1;-;-;255;-;1258824;-;5239
1;-;-;255;-;1258825;-;5014
1;-;-;255;-;1258826;-;5359
1;-;-;255;-;1258827;-;4371
1;-;-;255;-;1258828;-;4087
1;-;-;255;-;1258829;-;5212
1;-;-;255;-;1258830;-;3800
1;-;-;255;-;1258831;-;4430
1;-;-;255;-;1258832;-;4055
1;-;-;255;-;1258833;-;4390
1;-;-;255;-;1258834;-;4704
1;-;-;255;-;1258835;-;5012
1;-;-;255;-;1258836;-;3862
1;-;-;255;-;1258837;-;4765
1;-;-;255;-;1258838;-;5165
1;-;-;255;-;1258839;-;4798
1;-;-;255;-;1258840;-;5557
1;-;-;255;-;1258841;-;5245
1;-;1;256;-;-;707781;-
1;-;-;256;1702;-;-;11160
1;-;-;256;1703;-;-;13489
1;-;-;256;1704;-;-;11725
1;-;-;256;1705;-;-;15540
1;-;-;256;1706;-;-;13643
1;-;-;256;1707;-;-;11526
1;-;-;256;-;1258842;-;3893
1;-;-;256;-;1258843;-;4677
1;-;-;256;-;1258844;-;5288
1;-;-;256;-;1258845;-;4061
1;-;-;256;-;1258846;-;5585
1;-;-;256;-;1258847;-;5029
1;-;-;256;-;1258848;-;5192
1;-;-;256;-;1258849;-;4506
1;-;-;256;-;1258850;-;3890
1;-;-;256;-;1258851;-;5446
1;-;-;256;-;1258852;-;4399
1;-;-;256;-;1258853;-;5131
1;-;-;256;-;1258854;-;4135
1;-;-;256;-;1258855;-;3862
1;-;-;256;-;1258856;-;5334
1;-;-;256;-;1258857;-;4106
1;-;-;256;-;1258858;-;4901
1;-;-;256;-;1258859;-;4733
1;-;-;256;-;1258860;-;4815
1;-;-;256;-;1258861;-;4706
1;-;-;256;-;1258862;-;4013
1;-;-;256;-;1258863;-;4420
1;-;-;256;-;1258864;-;4846
1;-;-;256;-;1258865;-;5633
1;-;-;256;-;1258866;-;4077
1;-;-;256;-;1258867;-;4916
1;-;-;256;-;1258868;-;4229
1;-;-;256;-;1258869;-;4553
1;-;-;256;-;1258870;-;3882
1;-;-;256;-;1258871;-;5478
1;-;-;256;-;1258872;-;4921
1;-;-;256;-;1258873;-;3861
1;-;-;256;-;1258874;-;4744
1;-;-;256;-;1258875;-;5348
1;-;-;256;-;1258876;-;4327
1;-;-;256;-;1258877;-;4873
1;-;-;256;-;1258878;-;5431
1;-;-;256;-;1258879;-;4462
1;-;-;256;-;1258880;-;4254
1;-;-;256;-;1258881;-;4837
1;-;-;256;-;1258882;-;4763
1;-;-;256;-;1258883;-;3989
1;-;-;256;-;1258884;-;4582
1;-;-;256;-;1258885;-;5476
1;-;-;256;-;1258886;-;3960
1;-;1;257;-;-;759118;-
1;-;-;257;1708;-;-;15391
1;-;-;257;1709;-;-;14981
1;-;-;257;1710;-;-;14317
1;-;-;257;1711;-;-;15570
1;-;-;257;1712;-;-;13180
1;-;-;257;1713;-;-;11163
1;-;-;257;1714;-;-;11681
1;-;-;257;1715;-;-;12994
1;-;-;257;-;1258887;-;4267
1;-;-;257;-;1258888;-;5213
1;-;-;257;-;1258889;-;4630
1;-;-;257;-;1258890;-;5196
1;-;-;257;-;1258891;-;4276
1;-;-;257;-;1258892;-;3950
1;-;-;257;-;1258893;-;5591
1;-;-;257;-;1258894;-;5213
1;-;-;257;-;1258895;-;3915
1;-;-;257;-;1258896;-;4861
1;-;-;257;-;1258897;-;5104
1;-;-;257;-;1258898;-;4808
1;-;-;257;-;1258899;-;4858
1;-;-;257;-;1258900;-;3918
1;-;-;257;-;1258901;-;5309
1;-;-;257;-;1258902;-;5077
1;-;-;257;-;1258903;-;4206
1;-;-;257;-;1258904;-;4168
1;-;-;257;-;1258905;-;4381
1;-;-;257;-;1258906;-;5095
1;-;-;257;-;1258907;-;4462
1;-;-;257;-;1258908;-;4423
1;-;-;257;-;1258909;-;4508
1;-;-;257;-;1258910;-;4199
1;-;-;257;-;1258911;-;4189
1;-;-;257;-;1258912;-;3844
1;-;-;257;-;1258913;-;4824
1;-;-;257;-;1258914;-;5101
1;-;-;257;-;1258915;-;5515
1;-;-;257;-;1258916;-;5545
1;-;-;257;-;1258917;-;4711
1;-;-;257;-;1258918;-;5374
1;-;-;257;-;1258919;-;3982
1;-;-;257;-;1258920;-;4609
1;-;-;257;-;1258921;-;5408
1;-;-;257;-;1258922;-;4209
1;-;1;258;-;-;653711;-
1;-;-;258;1716;-;-;11293
1;-;-;258;1717;-;-;13710
1;-;-;258;1718;-;-;15888
1;-;-;258;1719;-;-;12325
1;-;-;258;1720;-;-;10932
1;-;-;258;1721;-;-;13572
1;-;-;258;1722;-;-;13912
1;-;-;258;1723;-;-;12004
1;-;-;258;-;1258923;-;4549
1;-;-;258;-;1258924;-;4737
1;-;-;258;-;1258925;-;4873
1;-;-;258;-;1258926;-;3924
1;-;-;258;-;1258927;-;4703
1;-;-;258;-;1258928;-;4708
1;-;-;258;-;1258929;-;5479
1;-;-;258;-;1258930;-;4108
1;-;-;258;-;1258931;-;3880
1;-;-;258;-;1258932;-;3793
1;-;-;258;-;1258933;-;4388
1;-;-;258;-;1258934;-;4520
1;-;-;258;-;1258935;-;4770
1;-;-;258;-;1258936;-;5344
1;-;-;258;-;1258937;-;4718
1;-;-;258;-;1258938;-;3885
1;-;-;258;-;1258939;-;4460
1;-;-;258;-;1258940;-;4939
1;-;-;258;-;1258941;-;5286
1;-;-;258;-;1258942;-;4819
1;-;-;258;-;1258943;-;3917
1;-;-;258;-;1258944;-;4917
1;-;-;258;-;1258945;-;5422
1;-;-;258;-;1258946;-;5519
1;-;-;258;-;1258947;-;3915
1;-;-;258;-;1258948;-;3943
1;-;-;258;-;1258949;-;4264
1;-;-;258;-;1258950;-;4791
1;-;-;258;-;1258951;-;4944
1;-;-;258;-;1258952;-;5442
1;-;-;258;-;1258953;-;5386
1;-;-;258;-;1258954;-;3801
1;-;-;258;-;1258955;-;4643
1;-;-;258;-;1258956;-;4622
1;-;-;258;-;1258957;-;4188
1;-;-;258;-;1258958;-;3873
1;-;-;258;-;1258959;-;4614
1;-;-;258;-;1258960;-;5291
1;-;-;258;-;1258961;-;4266
1;-;-;258;-;1258962;-;4513
1;-;-;258;-;1258963;-;5577
1;-;1;259;-;-;855673;-
1;-;-;259;1724;-;-;13984
1;-;-;259;1725;-;-;13009
1;-;-;259;1726;-;-;14875
1;-;-;259;1727;-;-;13094
1;-;-;259;1728;-;-;15914
1;-;-;259;1729;-;-;11615
1;-;-;259;-;1258964;-;5578
1;-;-;259;-;1258965;-;5152
1;-;-;259;-;1258966;-;3853
1;-;-;259;-;1258967;-;4404
1;-;-;259;-;1258968;-;5007
1;-;-;259;-;1258969;-;5359
1;-;-;259;-;1258970;-;5533
1;-;-;259;-;1258971;-;4419
1;-;-;259;-;1258972;-;3987
1;-;-;259;-;1258973;-;3944
1;-;-;259;-;1258974;-;4205
1;-;-;259;-;1258975;-;4431
1;-;-;259;-;1258976;-;4632
1;-;-;259;-;1258977;-;4892
1;-;-;259;-;1258978;-;5185
1;-;-;259;-;1258979;-;5583
1;-;-;259;-;1258980;-;4135
1;-;-;259;-;1258981;-;5423
1;-;-;259;-;1258982;-;4995
1;-;-;259;-;1258983;-;4878
1;-;-;259;-;1258984;-;3915
1;-;-;259;-;1258985;-;4529
1;-;-;259;-;1258986;-;4004
1;-;-;259;-;1258987;-;3971
1;-;-;259;-;1258988;-;3857
1;-;-;259;-;1258989;-;3939
1;-;-;259;-;1258990;-;5023
1;-;-;259;-;1258991;-;5242
1;-;-;259;-;1258992;-;4826
1;-;-;259;-;1258993;-;4616
1;-;-;259;-;1258994;-;4454
1;-;-;259;-;1258995;-;5304
1;-;-;259;-;1258996;-;5118
1;-;-;259;-;1258997;-;5450
1;-;1;260;-;-;671911;-
1;-;-;260;1730;-;-;12937
1;-;-;260;1731;-;-;13978
1;-;-;260;1732;-;-;12011
1;-;-;260;1733;-;-;13706
1;-;-;260;1734;-;-;16239
1;-;-;260;1735;-;-;12727
1;-;-;260;-;1258998;-;4305
1;-;-;260;-;1258999;-;4831
1;-;-;260;-;1259000;-;3988
1;-;-;260;-;1259001;-;3770
1;-;-;260;-;1259002;-;4388
1;-;-;260;-;1259003;-;5218
1;-;-;260;-;1259004;-;4890
1;-;-;260;-;1259005;-;4717
1;-;-;260;-;1259006;-;4875
1;-;-;260;-;1259007;-;3774
1;-;-;260;-;1259008;-;4648
1;-;-;260;-;1259009;-;4861
1;-;-;260;-;1259010;-;4283
1;-;-;260;-;1259011;-;5320
1;-;-;260;-;1259012;-;5258
1;-;-;260;-;1259013;-;5191
1;-;-;260;-;1259014;-;4713
1;-;-;260;-;1259015;-;4903
1;-;-;260;-;1259016;-;5260
1;-;-;260;-;1259017;-;5035
1;-;-;260;-;1259018;-;4917
1;-;-;260;-;1259019;-;4861
1;-;-;260;-;1259020;-;5571
1;-;-;260;-;1259021;-;4077
1;-;-;260;-;1259022;-;4916
1;-;-;260;-;1259023;-;4599
1;-;-;260;-;1259024;-;4483
1;-;-;260;-;1259025;-;5409
1;-;-;260;-;1259026;-;5320
1;-;-;260;-;1259027;-;3964
1;-;-;260;-;1259028;-;5295
1;-;-;260;-;1259029;-;5481
1;-;-;260;-;1259030;-;4444
1;-;-;260;-;1259031;-;5434
1;-;-;260;-;1259032;-;4460
1;-;-;260;-;1259033;-;4343
1;-;-;260;-;1259034;-;4331
1;-;-;260;-;1259035;-;4526
1;-;-;260;-;1259036;-;5311
1;-;-;260;-;1259037;-;4309
1;-;-;260;-;1259038;-;5367
1;-;-;260;-;1259039;-;5297
1;-;-;260;-;1259040;-;4801
1;-;-;260;-;1259041;-;4797
1;-;-;260;-;1259042;-;4795
1;-;-;260;-;1259043;-;4572
1;-;1;261;-;-;850870;-
1;-;-;261;1736;-;-;11584
1;-;-;261;1737;-;-;15612
1;-;-;261;1738;-;-;14014
1;-;-;261;1739;-;-;13767
1;-;-;261;1740;-;-;13029
1;-;-;261;1741;-;-;14276
1;-;-;261;1742;-;-;15028
1;-;-;261;-;1259044;-;4572
1;-;-;261;-;1259045;-;5056
1;-;-;261;-;1259046;-;4482
1;-;-;261;-;1259047;-;4039
1;-;-;261;-;1259048;-;3986
1;-;-;261;-;1259049;-;4322
1;-;-;261;-;1259050;-;4289
1;-;-;261;-;1259051;-;4552
1;-;-;261;-;1259052;-;4347
1;-;-;261;-;1259053;-;4966
1;-;-;261;-;1259054;-;4319
1;-;-;261;-;1259055;-;4336
1;-;-;261;-;1259056;-;4744
1;-;-;261;-;1259057;-;4477
1;-;-;261;-;1259058;-;5343
1;-;-;261;-;1259059;-;4496
1;-;-;261;-;1259060;-;4260
1;-;-;261;-;1259061;-;5066
1;-;-;261;-;1259062;-;4010
1;-;-;261;-;1259063;-;4372
1;-;-;261;-;1259064;-;3895
1;-;-;261;-;1259065;-;5596
1;-;-;261;-;1259066;-;4255
1;-;-;261;-;1259067;-;4650
1;-;-;261;-;1259068;-;5327
1;-;-;261;-;1259069;-;4017
1;-;-;261;-;1259070;-;4026
1;-;-;261;-;1259071;-;5609
1;-;-;261;-;1259072;-;4760
1;-;-;261;-;1259073;-;4196
1;-;-;261;-;1259074;-;4425
1;-;-;261;-;1259075;-;4375
1;-;-;261;-;1259076;-;4785
1;-;-;261;-;1259077;-;5108
1;-;-;261;-;1259078;-;5106
1;-;-;261;-;1259079;-;4641
1;-;-;261;-;1259080;-;4076
1;-;-;261;-;1259081;-;4565
1;-;-;261;-;1259082;-;4963
1;-;-;261;-;1259083;-;4873
1;-;-;261;-;1259084;-;3988
1;-;-;261;-;1259085;-;4397
1;-;-;261;-;1259086;-;5115
1;-;1;262;-;-;746092;-
1;-;-;262;1743;-;-;15956
1;-;-;262;1744;-;-;13948
1;-;-;262;1745;-;-;16040
1;-;-;262;1746;-;-;11476
1;-;-;262;1747;-;-;12905
1;-;-;262;1748;-;-;12296
1;-;-;262;1749;-;-;14672
1;-;-;262;1750;-;-;13569
1;-;-;262;-;1259087;-;5076
1;-;-;262;-;1259088;-;3855
1;-;-;262;-;1259089;-;4012
1;-;-;262;-;1259090;-;4626
1;-;-;262;-;1259091;-;4490
1;-;-;262;-;1259092;-;4329
1;-;-;262;-;1259093;-;4212
1;-;-;262;-;1259094;-;4616
1;-;-;262;-;1259095;-;4202
1;-;-;262;-;1259096;-;5250
1;-;-;262;-;1259097;-;4772
1;-;-;262;-;1259098;-;4130
1;-;-;262;-;1259099;-;4913
1;-;-;262;-;1259100;-;4254
1;-;-;262;-;1259101;-;5551
1;-;-;262;-;1259102;-;5026
1;-;-;262;-;1259103;-;4022
1;-;-;262;-;1259104;-;4389
1;-;-;262;-;1259105;-;5299
1;-;-;262;-;1259106;-;4157
1;-;-;262;-;1259107;-;5462
1;-;-;262;-;1259108;-;4941
1;-;-;262;-;1259109;-;3795
1;-;-;262;-;1259110;-;4685
1;-;-;262;-;1259111;-;4584
1;-;-;262;-;1259112;-;5606
1;-;-;262;-;1259113;-;4551
1;-;-;262;-;1259114;-;4450
